league,season,population,team,dimension,category,unit,source,off_n,off_freq,off_ppp,off_ppp_pctl,def_n,def_ppp,def_ppp_pctl
wbb,2026,Big Ten,ORE,context,halfcourt,possession,espn_derived,1990,0.7447604790419161,0.9100502512562814,41,2016,0.7842261904761905,35
wbb,2026,Big Ten,ORE,context,second_chance,possession,espn_derived,324,0.12125748502994012,1.0864197530864197,29,335,1.0597014925373134,47
wbb,2026,Big Ten,ORE,context,transition,possession,espn_derived,358,0.1339820359281437,1.3519553072625698,18,303,1.3333333333333333,24
wbb,2026,Big Ten,ORE,creation,assisted,made_fg,espn_derived,579,0.5878172588832488,2.379965457685665,47,486,2.3847736625514404,41
wbb,2026,Big Ten,ORE,creation,unassisted,made_fg,espn_derived,406,0.4121827411167513,2.044334975369458,18,390,2.082051282051282,24
wbb,2026,Big Ten,ORE,shot_zone,above_break_3,attempt,espn_derived,463,0.21238532110091743,0.958963282937365,29,542,0.8745387453874539,24
wbb,2026,Big Ten,ORE,shot_zone,at_rim,attempt,espn_derived,521,0.2389908256880734,1.216890595009597,6,522,1.1877394636015326,24
wbb,2026,Big Ten,ORE,shot_zone,corner_3,attempt,espn_derived,235,0.10779816513761468,1.148936170212766,53,205,0.8926829268292683,18
wbb,2026,Big Ten,ORE,shot_zone,mid_range,attempt,espn_derived,388,0.1779816513761468,0.8092783505154639,88,294,0.6598639455782312,53
wbb,2026,Big Ten,ORE,shot_zone,paint,attempt,espn_derived,573,0.2628440366972477,0.9528795811518325,82,608,0.8223684210526315,47
wbb,2026,Big Ten,OSU,ball_security,dead_ball_to,possession,espn_derived,232,0.0861812778603269,0.004310344827586207,76,324,0,6
wbb,2026,Big Ten,OSU,ball_security,live_ball_to,possession,espn_derived,253,0.09398216939078752,0.007905138339920948,82,412,0.0024271844660194173,0
wbb,2026,Big Ten,OSU,ball_security,no_turnover,possession,espn_derived,2207,0.8198365527488856,1.2759401903035794,82,1942,1.1822863027806385,82
wbb,2026,Big Ten,OSU,context,halfcourt,possession,espn_derived,1853,0.6883358098068351,0.9023205612520238,35,2085,0.7894484412470024,41
wbb,2026,Big Ten,OSU,context,second_chance,possession,espn_derived,330,0.1225854383358098,1.1545454545454545,53,359,0.9777158774373259,18
wbb,2026,Big Ten,OSU,context,transition,possession,espn_derived,509,0.18907875185735512,1.5049115913555993,71,234,1.2820512820512822,12
wbb,2026,Big Ten,OSU,creation,assisted,made_fg,espn_derived,614,0.5819905213270142,2.4055374592833876,76,490,2.4306122448979592,76
wbb,2026,Big Ten,OSU,creation,unassisted,made_fg,espn_derived,441,0.41800947867298577,2.074829931972789,41,356,2.0842696629213484,35
wbb,2026,Big Ten,OSU,shot_zone,above_break_3,attempt,espn_derived,617,0.2651482595616674,0.9870340356564019,47,545,1.0073394495412844,82
wbb,2026,Big Ten,OSU,shot_zone,at_rim,attempt,espn_derived,615,0.26428878384185645,1.3365853658536586,71,553,1.2332730560578662,41
wbb,2026,Big Ten,OSU,shot_zone,corner_3,attempt,espn_derived,189,0.0812204555221315,1.253968253968254,88,176,0.9886363636363636,35
wbb,2026,Big Ten,OSU,shot_zone,mid_range,attempt,espn_derived,393,0.16888697894284485,0.7989821882951654,82,324,0.5308641975308642,6
wbb,2026,Big Ten,OSU,shot_zone,paint,attempt,espn_derived,513,0.2204555221314998,0.7992202729044834,18,518,0.6872586872586872,6
wbb,2026,Big Ten,PSU,ball_security,dead_ball_to,possession,espn_derived,273,0.12275179856115108,0.007326007326007326,0,168,0.005952380952380952,100
wbb,2026,Big Ten,PSU,ball_security,live_ball_to,possession,espn_derived,258,0.11600719424460432,0,24,245,0,71
wbb,2026,Big Ten,PSU,ball_security,no_turnover,possession,espn_derived,1693,0.7612410071942446,1.25812167749557,6,1821,1.2932454695222406,41
wbb,2026,Big Ten,PSU,context,halfcourt,possession,espn_derived,1637,0.7360611510791367,0.8802687843616371,24,1649,0.9545178896300789,94
wbb,2026,Big Ten,PSU,context,second_chance,possession,espn_derived,269,0.12095323741007194,1.1449814126394051,47,284,1.1549295774647887,94
wbb,2026,Big Ten,PSU,context,transition,possession,espn_derived,318,0.14298561151079137,1.2044025157232705,0,301,1.5083056478405317,94
wbb,2026,Big Ten,PSU,creation,assisted,made_fg,espn_derived,470,0.5595238095238095,2.3553191489361702,24,510,2.3980392156862744,53
wbb,2026,Big Ten,PSU,creation,unassisted,made_fg,espn_derived,370,0.44047619047619047,2.097297297297297,59,368,2.0869565217391304,41
wbb,2026,Big Ten,PSU,shot_zone,above_break_3,attempt,espn_derived,382,0.2087431693989071,1.013089005235602,71,485,1.0824742268041236,100
