league,season,population,team,dimension,category,unit,source,off_n,off_freq,off_ppp,off_ppp_pctl,def_n,def_ppp,def_ppp_pctl
nba,2026,national,MIA,ball_security,live_ball_to,possession,espn_derived,693,0.0798111251871473,0,90,759,0,66
nba,2026,national,MIA,ball_security,no_turnover,possession,espn_derived,7565,0.8712426580674882,1.3221414408460013,90,7431,1.319203337370475,52
nba,2026,national,MIA,context,halfcourt,possession,espn_derived,5988,0.6896234020499827,1.0803273213092852,59,6230,1.0685393258426967,45
nba,2026,national,MIA,context,second_chance,possession,espn_derived,1280,0.14741448808015664,1.17578125,93,1259,1.1159650516282764,55
nba,2026,national,MIA,context,transition,possession,espn_derived,1415,0.16296210986986065,1.4332155477031803,14,1189,1.4650967199327165,34
nba,2026,national,MIA,creation,assisted,made_fg,espn_derived,2405,0.6623519691545029,2.437006237006237,55,2281,2.413853572994301,38
nba,2026,national,MIA,creation,unassisted,made_fg,espn_derived,1226,0.3376480308454971,2.0717781402936377,3,1319,2.1667930250189538,100
nba,2026,national,MIA,shot_zone,above_break_3,attempt,espn_derived,2211,0.29765751211631664,1.151967435549525,83,2323,1.1080499354283255,38
nba,2026,national,MIA,shot_zone,at_rim,attempt,espn_derived,1957,0.26346257404415724,1.4450689831374552,10,1857,1.4399569197630586,17
nba,2026,national,MIA,shot_zone,corner_3,attempt,espn_derived,713,0.09598815293484114,1.220196353436185,55,740,1.2405405405405405,62
nba,2026,national,MIA,shot_zone,mid_range,attempt,espn_derived,964,0.12977921378567583,0.5746887966804979,7,1089,0.6538108356290174,0
nba,2026,national,MIA,shot_zone,paint,attempt,espn_derived,1583,0.21311254711900915,1.0120025268477575,59,1473,1.008825526137135,52
nba,2026,national,MIL,ball_security,dead_ball_to,possession,espn_derived,483,0.05952674389943308,0.004140786749482402,17,405,0,90
nba,2026,national,MIL,ball_security,live_ball_to,possession,espn_derived,765,0.09428148878481636,0.00130718954248366,28,663,0,83
nba,2026,national,MIL,ball_security,no_turnover,possession,espn_derived,6866,0.8461917673157505,1.3170696184095543,17,7039,1.3536013638300894,7
nba,2026,national,MIL,context,halfcourt,possession,espn_derived,6076,0.7488291841262016,1.0816326530612246,62,5754,1.1372957942301007,100
nba,2026,national,MIL,context,second_chance,possession,espn_derived,1068,0.131624352970175,1.0187265917602997,0,1230,1.0934959349593496,34
nba,2026,national,MIL,context,transition,possession,espn_derived,970,0.11954646290362336,1.4288659793814433,7,1123,1.4594835262689225,28
nba,2026,national,MIL,creation,assisted,made_fg,espn_derived,2115,0.6322869955156951,2.508274231678487,97,2284,2.461908931698774,90
nba,2026,national,MIL,creation,unassisted,made_fg,espn_derived,1230,0.36771300448430494,2.1341463414634148,55,1123,2.143365983971505,93
nba,2026,national,MIL,shot_zone,above_break_3,attempt,espn_derived,2218,0.3278640059127864,1.1645626690712354,93,2374,1.1600673967986521,86
nba,2026,national,MIL,shot_zone,at_rim,attempt,espn_derived,1585,0.2342941611234294,1.543217665615142,90,1744,1.5344036697247707,90
nba,2026,national,MIL,shot_zone,corner_3,attempt,espn_derived,831,0.12283813747228381,1.3682310469314078,93,709,1.2609308885754584,76
nba,2026,national,MIL,shot_zone,mid_range,attempt,espn_derived,1238,0.18300073909830009,0.7172859450726979,79,1137,0.6912928759894459,55
nba,2026,national,MIL,shot_zone,paint,attempt,espn_derived,893,0.13200295639320028,0.9809630459126539,34,1015,0.9064039408866995,0
nba,2026,national,MIN,ball_security,dead_ball_to,possession,espn_derived,553,0.05753225135247607,0.003616636528028933,31,553,0,24
nba,2026,national,MIN,ball_security,live_ball_to,possession,espn_derived,828,0.08614232209737828,0.0036231884057971015,59,836,0.0011961722488038277,41
nba,2026,national,MIN,ball_security,no_turnover,possession,espn_derived,8231,0.8563254265501457,1.3259628234722391,48,8197,1.3054776137611321,90
nba,2026,national,MIN,context,halfcourt,possession,espn_derived,6935,0.7214939658759884,1.0708002883922134,45,6854,1.0533994747592648,17
nba,2026,national,MIN,context,second_chance,possession,espn_derived,1452,0.15106117353308365,1.0860881542699725,34,1466,1.0927694406548432,31
nba,2026,national,MIN,context,transition,possession,espn_derived,1225,0.127444860590928,1.5640816326530613,90,1266,1.4849921011058451,48
nba,2026,national,MIN,creation,assisted,made_fg,espn_derived,2416,0.6077987421383648,2.4300496688741724,52,2439,2.3956539565395656,7
nba,2026,national,MIN,creation,unassisted,made_fg,espn_derived,1559,0.39220125786163523,2.1379089159717766,59,1435,2.110801393728223,7
nba,2026,national,MIN,shot_zone,above_break_3,attempt,espn_derived,2468,0.30654577071171285,1.1231766612641816,52,2295,1.0862745098039215,17
nba,2026,national,MIN,shot_zone,at_rim,attempt,espn_derived,2182,0.2710222332629487,1.4876260311640697,59,2251,1.4411372723234117,21
nba,2026,national,MIN,shot_zone,corner_3,attempt,espn_derived,794,0.09862128928083468,1.2468513853904282,69,687,1.279475982532751,86
nba,2026,national,MIN,shot_zone,mid_range,attempt,espn_derived,1228,0.15252763631846974,0.6938110749185668,45,1265,0.6766798418972332,34
nba,2026,national,MIN,shot_zone,paint,attempt,espn_derived,1379,0.17128307042603402,0.9746192893401016,28,1466,0.9549795361527967,14
nba,2026,national,NO,ball_security,dead_ball_to,possession,espn_derived,448,0.05342237061769616,0,69,417,0.004796163069544364,79
nba,2026,national,NO,ball_security,live_ball_to,possession,espn_derived,713,0.08502265680896733,0.001402524544179523,69,769,0,62
nba,2026,national,NO,ball_security,no_turnover,possession,espn_derived,7225,0.8615549725733365,1.3062975778546713,72,7201,1.35995000694348,24
nba,2026,national,NO,context,halfcourt,possession,espn_derived,5852,0.6978297161936561,1.0671565276828434,38,5867,1.0942560081813533,69
nba,2026,national,NO,context,second_chance,possession,espn_derived,1306,0.15573575005962317,1.0803981623277181,21,1354,1.1410635155096012,76
nba,2026,national,NO,context,transition,possession,espn_derived,1228,0.14643453374672072,1.451954397394137,28,1166,1.569468267581475,97
nba,2026,national,NO,creation,assisted,made_fg,espn_derived,2057,0.5953690303907381,2.3714146815751094,14,2305,2.4281995661605205,69
nba,2026,national,NO,creation,unassisted,made_fg,espn_derived,1398,0.4046309696092619,2.107296137339056,34,1282,2.136505460218409,72
nba,2026,national,NO,shot_zone,above_break_3,attempt,espn_derived,1905,0.27094296686104397,1.078740157480315,17,2337,1.0834403080872914,14
nba,2026,national,NO,shot_zone,at_rim,attempt,espn_derived,2491,0.3542881524676433,1.406663990365315,0,2027,1.4948199309324124,48
nba,2026,national,NO,shot_zone,corner_3,attempt,espn_derived,536,0.0762338216469919,1.2817164179104477,83,811,1.1763255240443897,21
nba,2026,national,NO,shot_zone,mid_range,attempt,espn_derived,854,0.1214620964300953,0.5339578454332553,3,930,0.6580645161290323,14
nba,2026,national,NO,shot_zone,paint,attempt,espn_derived,1245,0.17707296259422559,0.9012048192771084,0,1087,1.111315547378105,93
nba,2026,national,NY,ball_security,dead_ball_to,possession,espn_derived,595,0.059511902380476094,0.0033613445378151263,21,584,0.003424657534246575,10
nba,2026,national,NY,ball_security,live_ball_to,possession,espn_derived,793,0.07931586317263453,0.0012610340479192938,93,879,0.0022753128555176336,14
nba,2026,national,NY,ball_security,no_turnover,possession,espn_derived,8610,0.8611722344468894,1.3723577235772357,69,8530,1.2900351699882766,93
nba,2026,national,NY,context,halfcourt,possession,espn_derived,7112,0.7113422684536908,1.1167041619797526,86,7335,1.0448534423994547,10
nba,2026,national,NY,context,second_chance,possession,espn_derived,1574,0.15743148629725945,1.1893265565438373,100,1462,1.0362517099863202,0
nba,2026,national,NY,context,transition,possession,espn_derived,1312,0.1312262452490498,1.5282012195121952,76,1196,1.5292642140468227,79
nba,2026,national,NY,creation,assisted,made_fg,espn_derived,2755,0.6345002303086136,2.445372050816697,66,2483,2.4720096657269433,93
nba,2026,national,NY,creation,unassisted,made_fg,espn_derived,1587,0.3654997696913865,2.1298046628859484,52,1461,2.136892539356605,76
nba,2026,national,NY,shot_zone,above_break_3,attempt,espn_derived,2458,0.28133226507954673,1.1643612693246541,90,2684,1.1009687034277198,31
nba,2026,national,NY,shot_zone,at_rim,attempt,espn_derived,2325,0.26610964862080805,1.4640860215053764,28,2157,1.4204914232730645,7
nba,2026,national,NY,shot_zone,corner_3,attempt,espn_derived,1065,0.12189538743275724,1.3492957746478873,90,968,1.1993801652892562,34
nba,2026,national,NY,shot_zone,mid_range,attempt,espn_derived,1556,0.178093166990958,0.6940874035989717,48,1335,0.6576779026217229,10
nba,2026,national,NY,shot_zone,paint,attempt,espn_derived,1333,0.15256953187592995,1.0007501875468867,48,1225,0.9812244897959184,31
nba,2026,national,OKC,ball_security,dead_ball_to,possession,espn_derived,442,0.0451527224435591,0.0022624434389140274,100,621,0,0
nba,2026,national,OKC,ball_security,live_ball_to,possession,espn_derived,785,0.08019205230360608,0.0012738853503184713,86,998,0.002004008016032064,3
nba,2026,national,OKC,ball_security,no_turnover,possession,espn_derived,8562,0.8746552252528348,1.3348516701705209,100,8172,1.2772883015173764,86
nba,2026,national,OKC,context,halfcourt,possession,espn_derived,7226,0.7381755031157422,1.119291447550512,90,7161,1.0194106968300516,3
nba,2026,national,OKC,context,second_chance,possession,espn_derived,1305,0.13331290223720502,1.1478927203065135,76,1539,1.0376868096166343,3
nba,2026,national,OKC,context,transition,possession,espn_derived,1258,0.1285115946470528,1.4666136724960255,38,1091,1.4142988084326307,3
nba,2026,national,OKC,creation,assisted,made_fg,espn_derived,2498,0.6012033694344163,2.4615692554043234,76,2404,2.4979201331114806,100
nba,2026,national,OKC,creation,unassisted,made_fg,espn_derived,1657,0.3987966305655836,2.1092335546167775,38,1339,2.1269604182225543,48
nba,2026,national,OKC,shot_zone,above_break_3,attempt,espn_derived,2651,0.3190516307618245,1.130516786118446,66,2534,1.1247040252565115,66
nba,2026,national,OKC,shot_zone,at_rim,attempt,espn_derived,2075,0.2497292092911301,1.5074698795180723,66,1845,1.402710027100271,0
nba,2026,national,OKC,shot_zone,corner_3,attempt,espn_derived,843,0.10145625225658925,1.1921708185053381,38,1016,1.2312992125984252,48
nba,2026,national,OKC,shot_zone,mid_range,attempt,espn_derived,1436,0.17282464797207847,0.8440111420612814,100,1392,0.6767241379310345,38
nba,2026,national,OKC,shot_zone,paint,attempt,espn_derived,1304,0.15693825971837766,0.9984662576687117,45,1341,0.9112602535421327,3
nba,2026,national,ORL,ball_security,dead_ball_to,possession,espn_derived,503,0.054656090405302615,0,48,529,0.003780718336483932,31
nba,2026,national,ORL,ball_security,live_ball_to,possession,espn_derived,786,0.0854069325220037,0.002544529262086514,62,839,0,38
nba,2026,national,ORL,ball_security,no_turnover,possession,espn_derived,7914,0.8599369770726937,1.3036391205458682,62,7845,1.31421287444232,76
nba,2026,national,ORL,context,halfcourt,possession,espn_derived,6536,0.7102031946104531,1.061811505507956,34,6643,1.065934065934066,38
nba,2026,national,ORL,context,second_chance,possession,espn_derived,1408,0.15299358904704988,1.0859375,31,1329,1.0481565086531226,10
nba,2026,national,ORL,context,transition,possession,espn_derived,1259,0.136803216342497,1.4694201747418587,41,1241,1.4810636583400483,45
nba,2026,national,ORL,creation,assisted,made_fg,espn_derived,2363,0.6438692098092643,2.3804485823106223,21,2254,2.4001774622892635,14
nba,2026,national,ORL,creation,unassisted,made_fg,espn_derived,1307,0.3561307901907357,2.118592195868401,48,1483,2.123398516520566,38
nba,2026,national,ORL,shot_zone,above_break_3,attempt,espn_derived,2140,0.2829564987438847,1.0345794392523364,0,2214,1.0934959349593496,24
nba,2026,national,ORL,shot_zone,at_rim,attempt,espn_derived,2084,0.2755520296178765,1.4865642994241843,55,1904,1.5126050420168067,69
nba,2026,national,ORL,shot_zone,corner_3,attempt,espn_derived,788,0.1041914584159725,1.2030456852791878,48,687,1.2139737991266375,41
nba,2026,national,ORL,shot_zone,mid_range,attempt,espn_derived,1168,0.1544360703424567,0.7054794520547946,62,1308,0.7018348623853211,62
nba,2026,national,ORL,shot_zone,paint,attempt,espn_derived,1383,0.1828639428798096,0.9472161966738973,10,1475,1.0210169491525423,72
nba,2026,national,PHI,ball_security,dead_ball_to,possession,espn_derived,540,0.05705229793977813,0,34,559,0.005366726296958855,21
nba,2026,national,PHI,ball_security,live_ball_to,possession,espn_derived,725,0.07659799260433175,0.001379310344827586,97,853,0.0023446658851113715,28
nba,2026,national,PHI,ball_security,no_turnover,possession,espn_derived,8200,0.8663497094558901,1.3048780487804879,86,8058,1.3418962521717548,83
nba,2026,national,PHI,context,halfcourt,possession,espn_derived,6775,0.7157950343370312,1.0730627306273062,48,6674,1.0840575367096195,62
nba,2026,national,PHI,context,second_chance,possession,espn_derived,1421,0.15013206550449024,1.1125967628430682,59,1518,1.0974967061923584,38
nba,2026,national,PHI,context,transition,possession,espn_derived,1269,0.13407290015847861,1.4578408195429473,31,1278,1.5,59
nba,2026,national,PHI,creation,assisted,made_fg,espn_derived,2269,0.5864564486947532,2.4028206258263554,34,2562,2.427400468384075,62
nba,2026,national,PHI,creation,unassisted,made_fg,espn_derived,1600,0.41354355130524684,2.144375,66,1348,2.1320474777448073,62
nba,2026,national,PHI,shot_zone,above_break_3,attempt,espn_derived,2409,0.3,1.1021170610211706,31,2528,1.1000791139240507,28
nba,2026,national,PHI,shot_zone,at_rim,attempt,espn_derived,2243,0.2793275217932752,1.4337940258582256,7,2224,1.4910071942446044,41
nba,2026,national,PHI,shot_zone,corner_3,attempt,espn_derived,667,0.08306351183063512,1.169415292353823,21,843,1.2313167259786477,52
nba,2026,national,PHI,shot_zone,mid_range,attempt,espn_derived,1388,0.17285180572851805,0.7002881844380403,55,1195,0.6845188284518828,48
nba,2026,national,PHI,shot_zone,paint,attempt,espn_derived,1323,0.1647571606475716,0.9523809523809523,17,1163,0.9802235597592434,28
nba,2026,national,PHX,ball_security,dead_ball_to,possession,espn_derived,543,0.06250719465868539,0.001841620626151013,3,527,0.0018975332068311196,34
nba,2026,national,PHX,ball_security,live_ball_to,possession,espn_derived,740,0.08518475883504087,0.002702702702702703,66,883,0,10
nba,2026,national,PHX,ball_security,no_turnover,possession,espn_derived,7404,0.8523080465062738,1.3272555375472717,34,7259,1.3424714147954264,28
nba,2026,national,PHX,context,halfcourt,possession,espn_derived,6130,0.7056521238632439,1.0605220228384993,31,6231,1.0633927138501043,31
nba,2026,national,PHX,context,second_chance,possession,espn_derived,1426,0.1641533325659031,1.1100981767180926,52,1347,1.1432813659985153,79
nba,2026,national,PHX,context,transition,possession,espn_derived,1131,0.130194543570853,1.5437665782493368,86,1091,1.4482126489459213,14
nba,2026,national,PHX,creation,assisted,made_fg,espn_derived,2152,0.5987757373400111,2.4823420074349443,90,2210,2.4262443438914025,59
nba,2026,national,PHX,creation,unassisted,made_fg,espn_derived,1442,0.4012242626599889,2.173370319001387,86,1333,2.1057764441110276,3
nba,2026,national,PHX,shot_zone,above_break_3,attempt,espn_derived,2640,0.3466841759684833,1.1272727272727272,59,2147,1.08011178388449,7
nba,2026,national,PHX,shot_zone,at_rim,attempt,espn_derived,1560,0.20485883125410373,1.4794871794871796,45,1833,1.5057283142389526,66
nba,2026,national,PHX,shot_zone,corner_3,attempt,espn_derived,704,0.09244911359159554,1.2613636363636365,76,803,1.158156911581569,7
nba,2026,national,PHX,shot_zone,mid_range,attempt,espn_derived,1418,0.1862114248194353,0.7108603667136812,66,1141,0.7063978965819456,66
nba,2026,national,PHX,shot_zone,paint,attempt,espn_derived,1293,0.16979645436638213,1.0023201856148491,52,1355,0.9992619926199262,48
nba,2026,national,POR,ball_security,dead_ball_to,possession,espn_derived,503,0.0559013114025339,0.0019880715705765406,41,575,0.0034782608695652175,14
nba,2026,national,POR,ball_security,live_ball_to,possession,espn_derived,998,0.1109135363414092,0.003006012024048096,0,787,0.0063532401524777635,52
nba,2026,national,POR,ball_security,no_turnover,possession,espn_derived,7497,0.8331851522560569,1.339469120981726,0,7600,1.3277631578947369,62
nba,2026,national,POR,context,halfcourt,possession,espn_derived,6303,0.7004889975550123,1.0450579089322545,21,6417,1.0620227520648278,24
nba,2026,national,POR,context,second_chance,possession,espn_derived,1587,0.17637252722827296,1.139256458727158,69,1349,1.0978502594514454,41
nba,2026,national,POR,context,transition,possession,espn_derived,1108,0.12313847521671482,1.490072202166065,48,1196,1.5066889632107023,62
nba,2026,national,POR,creation,assisted,made_fg,espn_derived,2195,0.6150182123844214,2.474259681093394,83,2304,2.4105902777777777,31
nba,2026,national,POR,creation,unassisted,made_fg,espn_derived,1374,0.3849817876155786,2.1601164483260553,79,1384,2.111271676300578,10
nba,2026,national,POR,shot_zone,above_break_3,attempt,espn_derived,2653,0.35330936209881475,1.0833019223520544,21,2106,1.1267806267806268,69
nba,2026,national,POR,shot_zone,at_rim,attempt,espn_derived,2115,0.2816620055932881,1.4921985815602836,62,1933,1.4588722193481636,28
nba,2026,national,POR,shot_zone,corner_3,attempt,espn_derived,867,0.11546144626448263,1.0484429065743945,0,726,1.2768595041322315,83
nba,2026,national,POR,shot_zone,mid_range,attempt,espn_derived,881,0.11732587561592756,0.5856980703745743,14,1284,0.7398753894080997,93
nba,2026,national,POR,shot_zone,paint,attempt,espn_derived,993,0.13224131042748702,0.9506545820745217,14,1388,1.0129682997118155,55
nba,2026,national,SA,ball_security,dead_ball_to,possession,espn_derived,571,0.0535546801725755,0.0035026269702276708,59,521,0,38
nba,2026,national,SA,ball_security,live_ball_to,possession,espn_derived,878,0.08234852748077284,0.004555808656036446,79,864,0,17
nba,2026,national,SA,ball_security,no_turnover,possession,espn_derived,9213,0.8640967923466517,1.3518940627374363,83,9306,1.2519879647539223,100
nba,2026,national,SA,context,halfcourt,possession,espn_derived,7533,0.7065278559369724,1.1056683924067436,79,7749,1.0492966834430248,14
nba,2026,national,SA,context,second_chance,possession,espn_derived,1594,0.1495029075220409,1.1493099121706398,83,1608,1.0808457711442787,21
nba,2026,national,SA,context,transition,possession,espn_derived,1535,0.14396923654098667,1.498371335504886,62,1334,1.3358320839580209,0
nba,2026,national,SA,creation,assisted,made_fg,espn_derived,2890,0.6405141843971631,2.4515570934256057,72,2686,2.432241250930752,76
nba,2026,national,SA,creation,unassisted,made_fg,espn_derived,1622,0.3594858156028369,2.0739827373612822,10,1586,2.1242118537200505,41
nba,2026,national,SA,shot_zone,above_break_3,attempt,espn_derived,2553,0.2805494505494506,1.1257344300822563,55,2643,1.1078320090805902,34
nba,2026,national,SA,shot_zone,at_rim,attempt,espn_derived,2643,0.29043956043956043,1.4824063564131669,52,2165,1.4087759815242493,3
nba,2026,national,SA,shot_zone,corner_3,attempt,espn_derived,1141,0.12538461538461537,1.2278702892199824,59,994,1.152917505030181,0
nba,2026,national,SA,shot_zone,mid_range,attempt,espn_derived,1437,0.1579120879120879,0.6652748782185108,28,1764,0.717687074829932,83
nba,2026,national,SA,shot_zone,paint,attempt,espn_derived,1326,0.1457142857142857,0.9803921568627451,31,1594,0.9485570890840652,10
nba,2026,national,SAC,ball_security,dead_ball_to,possession,espn_derived,408,0.04940663598934367,0.004901960784313725,86,442,0,66
nba,2026,national,SAC,ball_security,live_ball_to,possession,espn_derived,767,0.092879631872124,0,38,705,0,72
nba,2026,national,SAC,ball_security,no_turnover,possession,espn_derived,7083,0.8577137321385323,1.2806720316250177,55,7117,1.3886469017844598,14
nba,2026,national,SAC,context,halfcourt,possession,espn_derived,6019,0.7288689755388714,1.0415351387273633,10,5922,1.135933806146572,97
nba,2026,national,SAC,context,second_chance,possession,espn_derived,1240,0.15015742310486802,1.1008064516129032,45,1234,1.1815235008103728,90
nba,2026,national,SAC,context,transition,possession,espn_derived,999,0.12097360135626059,1.4404404404404405,21,1108,1.532490974729242,83
nba,2026,national,SAC,creation,assisted,made_fg,espn_derived,2095,0.6147300469483568,2.341766109785203,3,2297,2.417936438833261,45
nba,2026,national,SAC,creation,unassisted,made_fg,espn_derived,1313,0.3852699530516432,2.096725057121097,24,1308,2.13302752293578,66
nba,2026,national,SAC,shot_zone,above_break_3,attempt,espn_derived,1815,0.2595823798627002,1.0611570247933884,14,2178,1.1983471074380165,100
nba,2026,national,SAC,shot_zone,at_rim,attempt,espn_derived,1401,0.20037185354691076,1.5260528194147038,83,1503,1.528942115768463,79
nba,2026,national,SAC,shot_zone,corner_3,attempt,espn_derived,547,0.07823226544622426,1.1023765996343693,3,639,1.2394366197183098,59
nba,2026,national,SAC,shot_zone,mid_range,attempt,espn_derived,1502,0.21481693363844392,0.7776298268974701,97,1089,0.7162534435261708,76
nba,2026,national,SAC,shot_zone,paint,attempt,espn_derived,1727,0.24699656750572083,1.0561667631731326,79,1596,1.167919799498747,100
nba,2026,national,TOR,ball_security,dead_ball_to,possession,espn_derived,478,0.05379248255683097,0.0041841004184100415,55,598,0.0033444816053511705,3
nba,2026,national,TOR,ball_security,live_ball_to,possession,espn_derived,748,0.0841773576412334,0,76,843,0.0011862396204033216,31
nba,2026,national,TOR,ball_security,no_turnover,possession,espn_derived,7660,0.8620301598019356,1.321148825065274,79,7456,1.3291309012875536,59
nba,2026,national,TOR,context,halfcourt,possession,espn_derived,6198,0.6975016880486158,1.0772829945143594,55,6568,1.0662302070645555,41
nba,2026,national,TOR,context,second_chance,possession,espn_derived,1319,0.1484357416160252,1.0644427596664139,14,1328,1.0978915662650603,45
nba,2026,national,TOR,context,transition,possession,espn_derived,1369,0.154062570335359,1.4908692476260044,52,1001,1.4505494505494505,17
nba,2026,national,TOR,creation,assisted,made_fg,espn_derived,2601,0.6886417791898332,2.3640907343329487,10,2156,2.427643784786642,66
nba,2026,national,TOR,creation,unassisted,made_fg,espn_derived,1176,0.3113582208101668,2.050170068027211,0,1410,2.141843971631206,90
nba,2026,national,TOR,shot_zone,above_break_3,attempt,espn_derived,1913,0.2549646807943489,1.1181390486147413,45,2319,1.0802069857697283,10
nba,2026,national,TOR,shot_zone,at_rim,attempt,espn_derived,2094,0.27908836465413833,1.5081184336198663,69,2016,1.4950396825396826,52
nba,2026,national,TOR,shot_zone,corner_3,attempt,espn_derived,709,0.09449553511928561,1.2397743300423132,66,743,1.1588156123822342,10
nba,2026,national,TOR,shot_zone,mid_range,attempt,espn_derived,1285,0.1712648274023724,0.6926070038910506,38,1051,0.6603235014272122,17
nba,2026,national,TOR,shot_zone,paint,attempt,espn_derived,1502,0.20018659202985473,0.9946737683089214,41,1186,0.9949409780775716,45
nba,2026,national,UTAH,ball_security,dead_ball_to,possession,espn_derived,448,0.052093023255813956,0,72,427,0.00468384074941452,72
nba,2026,national,UTAH,ball_security,live_ball_to,possession,espn_derived,820,0.09534883720930233,0,21,773,0.00517464424320828,59
nba,2026,national,UTAH,ball_security,no_turnover,possession,espn_derived,7332,0.8525581395348837,1.3100109110747409,38,7386,1.3887083671811535,41
nba,2026,national,UTAH,context,halfcourt,possession,espn_derived,6104,0.7097674418604651,1.0445609436435124,17,6024,1.1288180610889775,93
nba,2026,national,UTAH,context,second_chance,possession,espn_derived,1264,0.1469767441860465,1.0806962025316456,24,1266,1.1642969984202212,86
nba,2026,national,UTAH,context,transition,possession,espn_derived,1232,0.14325581395348838,1.5121753246753247,72,1296,1.5347222222222223,86
nba,2026,national,UTAH,creation,assisted,made_fg,espn_derived,2428,0.6959014044138722,2.3764415156507415,17,2518,2.4340746624305005,79
nba,2026,national,UTAH,creation,unassisted,made_fg,espn_derived,1061,0.30409859558612784,2.114985862393968,41,1174,2.1379897785349233,79
nba,2026,national,UTAH,shot_zone,above_break_3,attempt,espn_derived,2075,0.29345212841182294,1.0525301204819277,10,2353,1.1576710582235443,83
nba,2026,national,UTAH,shot_zone,at_rim,attempt,espn_derived,1619,0.2289633715174657,1.4823965410747375,48,1626,1.5694956949569496,100
nba,2026,national,UTAH,shot_zone,corner_3,attempt,espn_derived,767,0.10847122047800876,1.2046936114732725,52,858,1.2132867132867133,38
nba,2026,national,UTAH,shot_zone,mid_range,attempt,espn_derived,1110,0.15697921086126432,0.7207207207207207,83,1024,0.744140625,97
nba,2026,national,UTAH,shot_zone,paint,attempt,espn_derived,1500,0.21213406873143828,1.1373333333333333,100,1393,1.1198851399856424,97
nba,2026,national,WSH,ball_security,dead_ball_to,possession,espn_derived,441,0.052072263549415514,0,76,406,0.0024630541871921183,86
nba,2026,national,WSH,ball_security,live_ball_to,possession,espn_derived,850,0.10036604085488252,0,3,718,0,69
nba,2026,national,WSH,ball_security,no_turnover,possession,espn_derived,7178,0.8475616955957019,1.2821120089161326,24,7321,1.3901106406228658,34
nba,2026,national,WSH,context,halfcourt,possession,espn_derived,6093,0.7194473963868225,1.0096832430658131,0,5891,1.1266338482430827,90
nba,2026,national,WSH,context,second_chance,possession,espn_derived,1212,0.14311016648955013,1.1353135313531353,66,1342,1.1907600596125187,93
nba,2026,national,WSH,context,transition,possession,espn_derived,1164,0.13744243712362736,1.4390034364261168,17,1212,1.603135313531353,100
nba,2026,national,WSH,creation,assisted,made_fg,espn_derived,2055,0.5994749124854143,2.4253041362530414,45,2412,2.406301824212272,21
nba,2026,national,WSH,creation,unassisted,made_fg,espn_derived,1373,0.40052508751458576,2.1427530954115075,62,1270,2.1125984251968504,14
nba,2026,national,WSH,shot_zone,above_break_3,attempt,espn_derived,2181,0.3094055894453114,1.1361760660247593,69,2209,1.1353553644182888,79
nba,2026,national,WSH,shot_zone,at_rim,attempt,espn_derived,1708,0.2423038728897716,1.5421545667447307,86,2158,1.5486561631139943,93
nba,2026,national,WSH,shot_zone,corner_3,attempt,espn_derived,580,0.08228117463469996,1.2620689655172415,79,672,1.28125,90
nba,2026,national,WSH,shot_zone,mid_range,attempt,espn_derived,1371,0.19449567314512697,0.7045951859956237,59,993,0.6807653575025177,41
nba,2026,national,WSH,shot_zone,paint,attempt,espn_derived,1209,0.17151368988509008,0.9230769230769231,7,1132,0.9717314487632509,24
