season,athlete_id,player,team,position,headshot_url,games_played,games_started,minutes_total,mpg,pts_total,ppg,pts_per_36,reb_total,rpg,reb_per_36,oreb_total,oreb_pg,oreb_per_36,dreb_total,dreb_pg,dreb_per_36,ast_total,apg,ast_per_36,stl_total,spg,stl_per_36,blk_total,bpg,blk_per_36,tov_total,tovpg,tov_per_36,fg_pct,fg3_pct,threepar,ft_pct,fta_rate,efg_pct,ts_pct,usage,ast_pct,tov_pct,oreb_pct,dreb_pct,usage_pctile_pos,ts_pctile_pos,efg_pctile_pos,ast_pctile_pos,stl_pctile_pos,tov_pctile_pos,oreb_pctile_pos,dreb_pctile_pos,fg3_pctile_pos,ft_pctile_pos,threepar_pctile_pos,fta_rate_pctile_pos,usage_pos_avg,ts_pos_avg,efg_pos_avg,ast_pos_avg,stl_pos_avg,tov_pos_avg,oreb_pos_avg,dreb_pos_avg,fg3_pos_avg,ft_pos_avg,threepar_pos_avg,fta_rate_pos_avg,usage_pos_avg_pctile,ts_pos_avg_pctile,efg_pos_avg_pctile,ast_pos_avg_pctile,stl_pos_avg_pctile,tov_pos_avg_pctile,oreb_pos_avg_pctile,dreb_pos_avg_pctile,fg3_pos_avg_pctile,ft_pos_avg_pctile,threepar_pos_avg_pctile,fta_rate_pos_avg_pctile
2026,869,DeWanna Bonner,Mercury,F,https://a.espncdn.com/i/headshots/wnba/players/full/869.png,11,6,279,25.36,86,7.82,11.1,52,4.73,6.71,8,0.73,1.03,44,4,5.68,11,1,1.42,10,0.91,1.29,6,0.55,0.77,10,0.91,1.29,0.34,0.14,0.48,0.95,0.24,0.37,0.44,0.17,0.07,0.09,0.03,0.2,0.35,0.1,0.1,0.2,0.58,0.14,0.16,0.64,0.09,0.96,0.76,0.33,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,924,Alysha Clark,Wings,F,https://a.espncdn.com/i/headshots/wnba/players/full/924.png,7,0,68,9.71,20,2.86,10.59,11,1.57,5.82,3,0.43,1.59,8,1.14,4.24,2,0.29,1.06,2,0.29,1.06,1,0.14,0.53,3,0.43,1.59,0.45,0.4,0.91,0.75,0.73,0.64,0.69,0.12,0.04,0.17,0.05,0.15,0.04,0.96,0.92,0.09,0.1,0.69,0.37,0.3,0.71,0.5,1,0.99,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,1054,Tiffany Hayes,Valkyries,G,https://a.espncdn.com/i/headshots/wnba/players/full/1054.png,8,1,118,14.75,59,7.38,18,11,1.38,3.36,1,0.12,0.31,10,1.25,3.05,16,2,4.88,4,0.5,1.22,0,0,0,5,0.62,1.53,0.46,0.36,0.27,0.85,0.49,0.51,0.59,0.21,0.24,0.09,0.01,0.1,0.46,0.7,0.6,0.62,0.2,0.09,0.21,0.5,0.65,0.66,0.17,0.92,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,1068,Nneka Ogwumike,Sparks,F,https://a.espncdn.com/i/headshots/wnba/players/full/1068.png,8,8,256,32,122,15.25,17.16,59,7.38,8.3,13,1.62,1.83,46,5.75,6.47,16,2,2.25,9,1.12,1.27,3,0.38,0.42,13,1.62,1.83,0.51,0.5,0.25,0.77,0.34,0.57,0.61,0.19,0.11,0.11,0.07,0.23,0.47,0.77,0.77,0.55,0.8,0.29,0.54,0.82,0.95,0.64,0.42,0.58,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,2284331,Emma Cannon,Sparks,F,https://a.espncdn.com/i/headshots/wnba/players/full/2284331.png,2,0,3,1.5,3,1.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,24,1,1,1,NA,0,1.5,1.5,0.44,0,0.67,0,0,1,1,1,0,0,1,0,0,1,NA,1,0,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,2327695,Rebekah Gardner,Liberty,G,https://a.espncdn.com/i/headshots/wnba/players/full/2327695.png,10,0,189,18.9,68,6.8,12.95,23,2.3,4.38,7,0.7,1.33,16,1.6,3.05,16,1.6,3.05,3,0.3,0.57,2,0.2,0.38,9,0.9,1.71,0.58,0.36,0.31,0.85,0.29,0.63,0.67,0.15,0.14,0.15,0.05,0.1,0.05,0.92,0.93,0.32,0.08,0.54,0.91,0.42,0.63,0.64,0.26,0.43,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,2490553,Brittney Griner,Sun,C,https://a.espncdn.com/i/headshots/wnba/players/full/2490553.png,5,5,126,25.2,61,12.2,17.43,23,4.6,6.57,10,2,2.86,13,2.6,3.71,10,2,2.86,4,0.8,1.14,6,1.2,1.71,9,1.8,2.57,0.51,0,0.04,0.72,0.38,0.51,0.56,0.22,0.16,0.14,0.09,0.13,0.59,0.32,0.49,0.79,0.63,0.52,0.62,0.04,0.01,0.33,0.22,0.65,0.22,0.57,0.52,0.12,0.67,0.14,0.08,0.22,0.35,0.73,0.22,0.38,0.61,0.44,0.53,0.55,0.5,0.5,0.53,0.49,0.3,0.35,0.58,0.62
2026,2491205,Skylar Diggins,Sky,G,https://a.espncdn.com/i/headshots/wnba/players/full/2491205.png,8,8,237,29.62,113,14.12,17.16,33,4.12,5.01,6,0.75,0.91,27,3.38,4.1,40,5,6.08,8,1,1.22,8,1,1.22,12,1.5,1.82,0.41,0.3,0.29,0.76,0.41,0.45,0.51,0.22,0.31,0.1,0.03,0.13,0.57,0.33,0.34,0.83,0.56,0.19,0.54,0.68,0.31,0.2,0.21,0.79,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,2491214,Erica Wheeler,Sparks,G,https://a.espncdn.com/i/headshots/wnba/players/full/2491214.png,9,7,253,28.11,77,8.56,10.96,19,2.11,2.7,4,0.44,0.57,15,1.67,2.13,44,4.89,6.26,11,1.22,1.57,1,0.11,0.14,21,2.33,2.99,0.37,0.26,0.41,0.76,0.23,0.43,0.47,0.18,0.27,0.2,0.02,0.08,0.29,0.24,0.24,0.75,0.79,0.86,0.44,0.21,0.21,0.21,0.54,0.29,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,2529047,Odyssey Sims,Wings,G,https://a.espncdn.com/i/headshots/wnba/players/full/2529047.png,9,7,165,18.33,60,6.67,13.09,8,0.89,1.75,0,0,0,8,0.89,1.75,27,3,5.89,8,0.89,1.75,0,0,0,14,1.56,3.05,0.49,0.42,0.26,0.75,0.26,0.54,0.57,0.18,0.25,0.21,0,0.06,0.28,0.63,0.7,0.66,0.53,0.88,0.01,0.14,0.81,0.15,0.14,0.34,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,2529122,Chelsea Gray,Aces,G,https://a.espncdn.com/i/headshots/wnba/players/full/2529122.png,9,9,285,31.67,97,10.78,12.25,33,3.67,4.17,1,0.11,0.13,32,3.56,4.04,65,7.22,8.21,9,1,1.14,7,0.78,0.88,29,3.22,3.66,0.42,0.38,0.47,1,0.12,0.51,0.54,0.18,0.31,0.24,0,0.12,0.25,0.48,0.59,0.86,0.58,0.95,0.1,0.58,0.68,0.96,0.74,0.14,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,2529130,Natasha Howard,Lynx,F,https://a.espncdn.com/i/headshots/wnba/players/full/2529130.png,10,10,283,28.3,161,16.1,20.48,79,7.9,10.05,35,3.5,4.45,44,4.4,5.6,34,3.4,4.33,13,1.3,1.65,6,0.6,0.76,37,3.7,4.71,0.62,0,0.03,0.55,0.34,0.62,0.63,0.26,0.2,0.22,0.16,0.16,0.91,0.82,0.92,0.89,0.84,0.89,0.97,0.39,0,0.13,0.09,0.55,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,2529137,Natasha Cloud,Sky,G,https://a.espncdn.com/i/headshots/wnba/players/full/2529137.png,8,6,226,28.25,76,9.5,12.11,32,4,5.1,2,0.25,0.32,30,3.75,4.78,34,4.25,5.42,7,0.88,1.12,3,0.38,0.48,24,3,3.82,0.44,0.25,0.39,0.73,0.36,0.49,0.54,0.18,0.25,0.25,0.01,0.15,0.33,0.46,0.49,0.73,0.52,0.97,0.22,0.81,0.17,0.12,0.5,0.65,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,2529140,Alyssa Thomas,Mercury,F,https://a.espncdn.com/i/headshots/wnba/players/full/2529140.png,11,11,364,33.09,165,15,16.32,77,7,7.62,17,1.55,1.68,60,5.45,5.93,83,7.55,8.21,20,1.82,1.98,2,0.18,0.2,38,3.45,3.76,0.49,NA,0,0.72,0.61,0.49,0.56,0.23,0.44,0.2,0.05,0.21,0.71,0.55,0.44,1,0.97,0.81,0.4,0.72,NA,0.41,0.04,0.97,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,2529183,Stefanie Dolson,Storm,C,https://a.espncdn.com/i/headshots/wnba/players/full/2529183.png,11,11,267,24.27,67,6.09,9.03,38,3.45,5.12,6,0.55,0.81,32,2.91,4.31,17,1.55,2.29,6,0.55,0.81,12,1.09,1.62,14,1.27,1.89,0.49,0.35,0.47,0.9,0.47,0.57,0.65,0.11,0.11,0.21,0.03,0.14,0.07,0.9,0.87,0.45,0.34,0.94,0.09,0.12,0.36,1,0.9,0.83,0.22,0.57,0.52,0.12,0.67,0.14,0.08,0.22,0.35,0.73,0.22,0.38,0.61,0.44,0.53,0.55,0.5,0.5,0.53,0.49,0.3,0.35,0.58,0.62
2026,2529205,Kayla McBride,Lynx,G,https://a.espncdn.com/i/headshots/wnba/players/full/2529205.png,10,10,317,31.7,133,13.3,15.1,44,4.4,5,7,0.7,0.79,37,3.7,4.2,23,2.3,2.61,18,1.8,2.04,3,0.3,0.34,14,1.4,1.59,0.4,0.31,0.45,0.84,0.36,0.47,0.54,0.19,0.1,0.1,0.03,0.12,0.39,0.44,0.42,0.19,0.94,0.21,0.57,0.61,0.43,0.57,0.67,0.64,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,2529458,Cheyenne Parker-Tyus,Aces,F,https://a.espncdn.com/i/headshots/wnba/players/full/2529458.png,7,0,72,10.29,34,4.86,17,18,2.57,9,5,0.71,2.5,13,1.86,6.5,5,0.71,2.5,2,0.29,1,7,1,3.5,5,0.71,2.5,0.54,0.33,0.12,0.78,0.38,0.56,0.61,0.2,0.1,0.15,0.08,0.19,0.48,0.74,0.72,0.48,0.1,0.6,0.62,0.54,0.42,0.68,0.24,0.65,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,2529622,Kayla Thornton,Valkyries,F,https://a.espncdn.com/i/headshots/wnba/players/full/2529622.png,10,10,254,25.4,98,9.8,13.89,52,5.2,7.37,16,1.6,2.27,36,3.6,5.1,4,0.4,0.57,8,0.8,1.13,4,0.4,0.57,8,0.8,1.13,0.39,0.38,0.55,0.92,0.15,0.49,0.52,0.18,0.03,0.08,0.07,0.17,0.38,0.4,0.47,0.05,0.42,0.1,0.57,0.46,0.56,0.93,0.81,0.14,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,2566081,Elizabeth Williams,Sky,C,https://a.espncdn.com/i/headshots/wnba/players/full/2566081.png,9,0,160,17.78,45,5,10.12,45,5,10.12,17,1.89,3.83,28,3.11,6.3,12,1.33,2.7,5,0.56,1.12,9,1,2.02,8,0.89,1.8,0.43,NA,0,0.35,0.62,0.43,0.42,0.17,0.13,0.13,0.11,0.2,0.25,0.11,0.13,0.58,0.45,0.48,0.87,0.41,NA,0.06,0.04,0.95,0.22,0.57,0.52,0.12,0.67,0.14,0.08,0.22,0.35,0.73,0.22,0.38,0.61,0.44,0.53,0.55,0.5,0.5,0.53,0.49,0.3,0.35,0.58,0.62
2026,2566106,Dearica Hamby,Sparks,F,https://a.espncdn.com/i/headshots/wnba/players/full/2566106.png,9,9,269,29.89,138,15.33,18.47,69,7.67,9.23,22,2.44,2.94,47,5.22,6.29,29,3.22,3.88,12,1.33,1.61,3,0.33,0.4,16,1.78,2.14,0.5,0.29,0.15,0.76,0.6,0.52,0.59,0.22,0.18,0.12,0.1,0.23,0.6,0.68,0.56,0.81,0.87,0.36,0.73,0.76,0.3,0.61,0.29,0.93,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,2566110,Julie Vanloo,Liberty,G,https://a.espncdn.com/i/headshots/wnba/players/full/2566110.png,5,0,81,16.2,29,5.8,12.89,10,2,4.44,1,0.2,0.44,9,1.8,4,27,5.4,12,2,0.4,0.89,0,0,0,12,2.4,5.33,0.53,0.5,0.82,1,0.24,0.74,0.77,0.17,0.54,0.39,0.02,0.12,0.17,1,1,1,0.12,1,0.31,0.65,0.95,0.96,1,0.31,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,2566186,Rachel Banham,Sky,G,https://a.espncdn.com/i/headshots/wnba/players/full/2566186.png,9,0,152,16.89,50,5.56,11.84,9,1,2.13,1,0.11,0.24,8,0.89,1.89,10,1.11,2.37,2,0.22,0.47,2,0.22,0.47,10,1.11,2.37,0.34,0.3,0.74,0.83,0.12,0.45,0.47,0.18,0.11,0.16,0.01,0.06,0.27,0.28,0.31,0.22,0.05,0.62,0.15,0.11,0.34,0.47,0.96,0.15,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,2569044,Temi Fagbenle,Tempo,C,https://a.espncdn.com/i/headshots/wnba/players/full/2569044.png,1,1,16,16,2,2,4.5,1,1,2.25,0,0,0,1,1,2.25,1,1,2.25,1,1,2.25,0,0,0,4,4,9,0,0,0.5,1,1,0,0.35,0.19,0.09,0.58,0,0.08,0.33,0,0,0.21,0.7,1,0,0,0.01,1,0.9,0.97,0.22,0.57,0.52,0.12,0.67,0.14,0.08,0.22,0.35,0.73,0.22,0.38,0.61,0.44,0.53,0.55,0.5,0.5,0.53,0.49,0.3,0.35,0.58,0.62
2026,2590093,Kiah Stokes,Valkyries,C,https://a.espncdn.com/i/headshots/wnba/players/full/2590093.png,10,10,219,21.9,40,4,6.58,48,4.8,7.89,9,0.9,1.48,39,3.9,6.41,14,1.4,2.3,8,0.8,1.32,20,2,3.29,3,0.3,0.49,0.42,0.36,0.37,0.5,0.16,0.49,0.49,0.09,0.1,0.07,0.04,0.22,0.03,0.21,0.24,0.37,0.7,0.16,0.29,0.53,0.41,0.12,0.73,0.19,0.22,0.57,0.52,0.12,0.67,0.14,0.08,0.22,0.35,0.73,0.22,0.38,0.61,0.44,0.53,0.55,0.5,0.5,0.53,0.49,0.3,0.35,0.58,0.62
2026,2593770,Betnijah Laney-Hamilton,Liberty,G,https://a.espncdn.com/i/headshots/wnba/players/full/2593770.png,7,4,140,20,54,7.71,13.89,12,1.71,3.09,1,0.14,0.26,11,1.57,2.83,16,2.29,4.11,5,0.71,1.29,1,0.14,0.26,9,1.29,2.31,0.44,0.32,0.65,0.85,0.59,0.54,0.63,0.17,0.18,0.17,0.01,0.09,0.13,0.84,0.71,0.52,0.4,0.66,0.23,0.35,0.44,0.67,0.92,0.94,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,2955898,Damiris Dantas,Fever,C,https://a.espncdn.com/i/headshots/wnba/players/full/2955898.png,4,0,37,9.25,16,4,15.57,4,1,3.89,0,0,0,4,1,3.89,1,0.25,0.97,1,0.25,0.97,2,0.5,1.95,3,0.75,2.92,0.55,0.44,0.82,NA,0,0.73,0.73,0.16,0.04,0.21,0,0.14,0.16,1,1,0.06,0.14,0.95,0.01,0.13,0.92,NA,1,0.01,0.22,0.57,0.52,0.12,0.67,0.14,0.08,0.22,0.35,0.73,0.22,0.38,0.61,0.44,0.53,0.55,0.5,0.5,0.53,0.49,0.3,0.35,0.58,0.62
2026,2987869,Jewell Loyd,Aces,G,https://a.espncdn.com/i/headshots/wnba/players/full/2987869.png,7,0,191,27.29,51,7.29,9.61,18,2.57,3.39,0,0,0,18,2.57,3.39,11,1.57,2.07,4,0.57,0.75,3,0.43,0.57,6,0.86,1.13,0.32,0.28,0.71,0.5,0.14,0.42,0.43,0.15,0.07,0.09,0,0.1,0.06,0.07,0.22,0.09,0.3,0.1,0.02,0.46,0.25,0.02,0.94,0.17,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,2987891,Courtney Williams,Lynx,G,https://a.espncdn.com/i/headshots/wnba/players/full/2987891.png,10,10,310,31,177,17.7,20.55,54,5.4,6.27,6,0.6,0.7,48,4.8,5.57,40,4,4.65,13,1.3,1.51,5,0.5,0.58,19,1.9,2.21,0.49,0.41,0.25,0.78,0.06,0.54,0.55,0.25,0.21,0.11,0.03,0.16,0.71,0.55,0.73,0.55,0.84,0.24,0.52,0.87,0.8,0.21,0.09,0.06,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,2988756,Brittney Sykes,Tempo,G,https://a.espncdn.com/i/headshots/wnba/players/full/2988756.png,10,10,321,32.1,196,19.6,21.98,40,4,4.49,10,1,1.12,30,3,3.36,38,3.8,4.26,16,1.6,1.79,4,0.4,0.45,23,2.3,2.58,0.39,0.24,0.3,0.92,0.48,0.43,0.54,0.28,0.22,0.11,0.04,0.12,0.84,0.42,0.27,0.57,0.92,0.33,0.78,0.63,0.16,0.87,0.24,0.91,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,2998928,Breanna Stewart,Liberty,F,https://a.espncdn.com/i/headshots/wnba/players/full/2998928.png,10,10,323,32.3,188,18.8,20.95,86,8.6,9.59,12,1.2,1.34,74,7.4,8.25,26,2.6,2.9,11,1.1,1.23,11,1.1,1.23,25,2.5,2.79,0.43,0.19,0.22,0.91,0.44,0.45,0.55,0.28,0.15,0.13,0.05,0.26,0.97,0.46,0.26,0.76,0.76,0.47,0.36,0.9,0.19,0.89,0.39,0.77,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,2998938,Kahleah Copper,Mercury,G,https://a.espncdn.com/i/headshots/wnba/players/full/2998938.png,11,11,369,33.55,200,18.18,19.51,31,2.82,3.02,3,0.27,0.29,28,2.55,2.73,21,1.91,2.05,9,0.82,0.88,1,0.09,0.1,30,2.73,2.93,0.33,0.2,0.38,0.82,0.43,0.37,0.46,0.3,0.11,0.12,0.01,0.1,0.89,0.21,0.12,0.24,0.48,0.41,0.2,0.44,0.09,0.42,0.46,0.87,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,2999101,Jonquel Jones,Liberty,C,https://a.espncdn.com/i/headshots/wnba/players/full/2999101.png,10,10,294,29.4,136,13.6,16.65,93,9.3,11.39,22,2.2,2.69,71,7.1,8.69,26,2.6,3.18,7,0.7,0.86,11,1.1,1.35,21,2.1,2.57,0.43,0.36,0.41,0.89,0.36,0.5,0.57,0.22,0.15,0.15,0.1,0.27,0.55,0.51,0.33,0.67,0.57,0.73,0.81,0.77,0.58,0.95,0.82,0.43,0.22,0.57,0.52,0.12,0.67,0.14,0.08,0.22,0.35,0.73,0.22,0.38,0.61,0.44,0.53,0.55,0.5,0.5,0.53,0.49,0.3,0.35,0.58,0.62
2026,3054590,Nia Coffey,Lynx,F,https://a.espncdn.com/i/headshots/wnba/players/full/3054590.png,10,10,271,27.1,92,9.2,12.22,59,5.9,7.84,8,0.8,1.06,51,5.1,6.77,18,1.8,2.39,6,0.6,0.8,12,1.2,1.59,11,1.1,1.46,0.52,0.45,0.61,1,0.01,0.66,0.66,0.13,0.09,0.14,0.04,0.19,0.08,0.93,0.94,0.39,0.3,0.52,0.21,0.59,0.9,0.97,0.93,0.03,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,3056730,Karlie Samuelson,Fire,G,https://a.espncdn.com/i/headshots/wnba/players/full/3056730.png,4,0,56,14,4,1,2.57,4,1,2.57,1,0.25,0.64,3,0.75,1.93,4,1,2.57,2,0.5,1.29,1,0.25,0.64,2,0.5,1.29,0.17,0,0.83,NA,0,0.17,0.17,0.11,0.1,0.14,0.02,0.07,0.01,0,0,0.19,0.21,0.46,0.5,0.2,0,NA,1,0,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,3058892,Lexie Brown,Storm,G,https://a.espncdn.com/i/headshots/wnba/players/full/3058892.png,10,0,149,14.9,38,3.8,9.18,13,1.3,3.14,1,0.1,0.24,12,1.2,2.9,11,1.1,2.66,5,0.5,1.21,1,0.1,0.24,10,1,2.42,0.46,0.45,0.77,0.83,0.23,0.63,0.66,0.12,0.13,0.26,0.01,0.09,0.02,0.9,0.93,0.29,0.22,0.97,0.17,0.37,0.9,0.47,0.98,0.31,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,3058893,Shatori Walker-Kimbrough,Fever,G,https://a.espncdn.com/i/headshots/wnba/players/full/3058893.png,2,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,6,0,NA,0,NA,0,0,0,0.14,0,0.5,0,0,0.05,0,0,0,0,1,0.02,0,NA,NA,0,0,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,3058901,Allisha Gray,Dream,G,https://a.espncdn.com/i/headshots/wnba/players/full/3058901.png,9,9,307,34.11,182,20.22,21.34,37,4.11,4.34,5,0.56,0.59,32,3.56,3.75,13,1.44,1.52,11,1.22,1.29,5,0.56,0.59,17,1.89,1.99,0.43,0.33,0.41,0.83,0.33,0.5,0.56,0.26,0.08,0.09,0.02,0.13,0.74,0.58,0.52,0.13,0.81,0.13,0.41,0.74,0.52,0.47,0.53,0.59,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,3065570,Kelsey Plum,Sparks,G,https://a.espncdn.com/i/headshots/wnba/players/full/3065570.png,6,6,212,35.33,161,26.83,27.34,11,1.83,1.87,1,0.17,0.17,10,1.67,1.7,38,6.33,6.45,7,1.17,1.19,0,0,0,20,3.33,3.4,0.59,0.49,0.43,0.83,0.37,0.69,0.73,0.27,0.36,0.15,0.01,0.06,0.8,1,0.98,0.92,0.74,0.56,0.13,0.13,0.94,0.44,0.59,0.72,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,3099736,Stephanie Talbot,Aces,F,https://a.espncdn.com/i/headshots/wnba/players/full/3099736.png,9,9,167,18.56,37,4.11,7.98,31,3.44,6.68,7,0.78,1.51,24,2.67,5.17,13,1.44,2.8,5,0.56,1.08,2,0.22,0.43,6,0.67,1.29,0.47,0.24,0.57,0.71,0.23,0.53,0.56,0.1,0.1,0.15,0.05,0.15,0.03,0.56,0.58,0.47,0.25,0.63,0.33,0.32,0.25,0.33,0.84,0.31,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,3102133,Rebecca Allen,Liberty,G,https://a.espncdn.com/i/headshots/wnba/players/full/3102133.png,5,0,71,14.2,12,2.4,6.08,9,1.8,4.56,1,0.2,0.51,8,1.6,4.06,4,0.8,2.03,2,0.4,1.01,1,0.2,0.51,4,0.8,2.03,0.12,0.17,0.71,1,0.35,0.18,0.31,0.15,0.08,0.17,0.02,0.13,0.07,0.01,0.01,0.1,0.12,0.65,0.39,0.65,0.04,0.97,0.93,0.62,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
